deprivation,covid,logspend,spend
45.969,0,2.2488913828953487,9.48
45.969,0,2.5644881319778943,12.99
45.969,0,2.288130403428696,9.86
45.969,0,2.319338943545927,10.17
45.969,0,2.4724282421189527,11.85
45.969,0,2.4844219263514877,11.99
45.969,0,1.9990752303537909,7.38
45.969,0,2.2967641913898924,9.94
45.969,0,2.1981645456815597,9.01
45.969,0,1.9723639848136447,7.19
45.969,0,2.050372207118693,7.77
45.969,0,2.3770087081301225,10.77
45.969,0,2.4757613693437044,11.89
45.969,0,2.0591704590347044,7.84
45.969,0,1.9982794191057092,7.38
45.969,0,2.079951973010548,8
45.969,0,2.305146906340923,10.03
45.969,0,2.0683488037610473,7.91
45.969,0,2.4532440117876937,11.63
45.969,0,2.321718606758363,10.19
45.969,0,2.0471214723029316,7.75
45.969,0,2.2962438864331274,9.94
45.969,0,2.05287259963307,7.79
45.969,0,2.4110763550982237,11.15
45.969,0,2.339508407293354,10.38
45.969,0,2.3708093415735307,10.71
45.969,0,2.3322541193966253,10.3
45.969,0,2.609139344262661,13.59
45.969,0,2.5188142527111888,12.41
45.969,0,2.51452036079435,12.36
45.969,0,2.634713118377671,13.94
45.969,0,2.133463421383907,8.44
45.969,0,2.307684215396378,10.05
45.969,0,2.3054240041604475,10.03
45.969,0,2.718776951156843,15.16
45.969,0,2.720274060041584,15.18
45.969,0,2.6654787087168623,14.37
45.969,0,2.7801299958718713,16.12
45.969,0,1.8874913487216247,6.6
45.969,0,2.3616476892596614,10.61
45.969,0,1.884519655331804,6.58
45.969,0,2.415251022640162,11.19
45.969,0,2.075940335094503,7.97
45.969,0,2.160021232803745,8.67
45.969,0,2.398822523874499,11.01
45.969,0,2.7683001169677275,15.93
45.969,0,2.573978087930031,13.12
45.969,0,2.370298398326401,10.7
45.969,0,2.4643884950493464,11.76
45.969,0,2.7069527764558985,14.98
45.969,0,2.2507251350337105,9.49
45.969,0,2.370351511019923,10.7
45.969,0,2.3344475811680008,10.32
45.969,0,2.293837172048971,9.91
45.969,0,2.406076806284605,11.09
45.969,0,2.4993808031896054,12.17
45.969,0,2.2072461199732514,9.09
45.969,0,1.868581652573024,6.48
45.969,0,2.630772765731138,13.88
35.416,0,2.7075067905251924,14.99
35.416,0,1.9818475864639458,7.26
35.416,0,2.407666991123505,11.11
35.416,0,2.7439821729256453,15.55
35.416,0,2.330797503036665,10.29
35.416,0,2.346279180037678,10.45
35.416,0,2.8537517659172007,17.35
35.416,0,2.413030954822507,11.17
35.416,0,2.501785243143345,12.2
35.416,0,2.1097048205815785,8.25
35.416,0,2.2775587871532426,9.75
35.416,0,2.572712925519336,13.1
35.416,0,2.172212828899531,8.78
35.416,0,2.39189307921744,10.93
35.416,0,2.463208040708778,11.74
35.416,0,2.065290962029525,7.89
35.416,0,2.342135719656837,10.4
35.416,0,2.6536946212611676,14.21
35.416,0,2.4497650516214717,11.59
35.416,0,2.417910718163704,11.22
35.416,0,2.2634088924598257,9.62
35.416,0,2.3221903338089134,10.2
35.416,0,2.6081387630793773,13.57
35.416,0,2.4415820616763977,11.49
35.416,0,2.364478980835615,10.64
35.416,0,2.278012019386414,9.76
35.416,0,2.4269332279751814,11.32
35.416,0,2.5904661675018965,13.34
35.416,0,2.435291978787615,11.42
35.416,0,2.8551689076197437,17.38
35.416,0,2.3817618121470465,10.82
35.416,0,2.1592611856609576,8.66
35.416,0,2.1681204753471857,8.74
35.416,0,2.341182943443381,10.39
35.416,0,2.223689005724273,9.24
35.416,0,2.519046021493805,12.42
35.416,0,2.41957912233081,11.24
35.416,0,2.549328339760059,12.8
35.416,0,2.366529312628002,10.66
35.416,0,2.365743321972784,10.65
35.416,0,2.434614643476647,11.41
35.416,0,2.3072443250935115,10.05
35.416,0,2.351800889797081,10.5
35.416,0,2.6750207095665206,14.51
35.416,0,2.2985974468273347,9.96
35.416,0,2.5351116647205028,12.62
35.416,0,2.2753420810497804,9.73
35.416,0,2.5425453483151688,12.71
35.416,0,2.0994245789168295,8.16
35.416,0,2.0240262109229104,7.57
35.416,0,2.2404776932261345,9.4
35.416,0,2.5480654635485216,12.78
35.416,0,2.4072470391122063,11.1
35.416,0,2.097828082782602,8.15
35.416,0,2.3334188548686257,10.31
35.416,0,2.503219774710526,12.22
35.416,0,2.5891126885061304,13.32
35.416,0,2.4258986753525997,11.31
35.416,0,2.557150472818808,12.9
35.416,0,2.472320720488076,11.85
35.416,0,2.2824375663132246,9.8
35.416,0,2.211416970750431,9.13
35.416,0,2.2595633148509204,9.58
35.416,0,2.337274528884778,10.35
35.416,0,2.1302643858525574,8.42
35.416,0,2.2448846072713735,9.44
35.416,0,2.116119341126191,8.3
35.416,0,2.096583629455045,8.14
35.416,0,2.6255456757084676,13.81
35.416,0,2.5299895322275745,12.55
35.416,0,2.2777213007817934,9.75
35.416,0,2.3714252869398957,10.71
35.416,0,2.2967196056120005,9.94
35.416,0,2.445271846611945,11.53
35.416,0,2.5969034964402717,13.42
35.416,0,2.5164222111346746,12.38
35.416,0,2.3062936720281684,10.04
35.416,0,2.180890274827861,8.85
35.416,0,2.303881434767962,10.01
35.416,0,2.4051698667404167,11.08
35.416,0,2.2708607788593724,9.69
35.416,0,2.682489095138633,14.62
35.416,0,2.135990059304097,8.47
35.416,0,2.54399931380101,12.73
35.416,0,2.079351643911656,8
35.416,0,2.6057875292365265,13.54
35.416,0,2.535338159218344,12.62
35.416,0,2.46375500162349,11.75
35.416,0,2.21437095095755,9.16
35.416,0,2.220290004917038,9.21
35.416,0,2.3427618333593037,10.41
35.416,0,2.6542394954406996,14.21
35.416,0,2.229790994671041,9.3
35.416,0,2.422744606474299,11.28
35.416,0,2.1581604967955395,8.66
35.416,0,2.006008955834,7.43
35.416,0,2.8719127769312776,17.67
35.416,0,2.4269479082019734,11.32
35.416,0,2.3959985787605826,10.98
35.416,0,2.466886933570092,11.79
31.759,0,2.4950878269080614,12.12
31.759,0,2.494427211689108,12.11
31.759,0,2.286197119685123,9.84
31.759,0,2.332372400115972,10.3
31.759,0,2.87762696292548,17.77
31.759,0,2.562610593765779,12.97
31.759,0,2.677265043164269,14.55
31.759,0,2.576222895008674,13.15
31.759,0,2.3625963687876927,10.62
31.759,0,2.313999945567737,10.11
31.759,0,2.368876103168465,10.69
31.759,0,2.537837143289885,12.65
31.759,0,2.7332220504531057,15.38
31.759,0,2.4727006794208792,11.85
31.759,0,2.3642827179851076,10.64
31.759,0,2.135055563254989,8.46
31.759,0,2.3768428268203627,10.77
31.759,0,2.441242223720469,11.49
31.759,0,2.4694864565936765,11.82
31.759,0,2.5386857532836724,12.66
31.759,0,2.2844280476781313,9.82
31.759,0,2.454759541018992,11.64
31.759,0,2.4724427447296136,11.85
31.759,0,2.5874565226376247,13.3
31.759,0,2.3396644048994037,10.38
31.759,0,2.451791079580642,11.61
31.759,0,2.9927218777006965,19.94
31.759,0,2.274212475040214,9.72
31.759,0,2.7317343463984964,15.36
31.759,0,2.18808313850702,8.92
31.759,0,2.24048662872924,9.4
31.759,0,2.4532482462504084,11.63
31.759,0,2.3215329678285572,10.19
31.759,0,2.149861844200559,8.58
31.759,0,2.417601497951096,11.22
31.759,0,2.0021436318676518,7.4
31.759,0,2.348072420381007,10.47
31.759,0,2.29988029827392,9.97
31.759,0,2.156144386536814,8.64
31.759,0,2.494802181980184,12.12
31.759,0,2.6079016921031783,13.57
31.759,0,2.513354529237377,12.35
31.759,0,2.216029306456604,9.17
31.759,0,2.4230455215377424,11.28
31.759,0,2.2894325790419092,9.87
31.759,0,2.6808952033014704,14.6
31.759,0,2.664928953685567,14.37
31.759,0,2.450979499369609,11.6
31.759,0,2.4836611037296255,11.99
31.759,0,2.3594444073594563,10.59
31.759,0,2.5382792144458124,12.66
31.759,0,2.72796640104823,15.3
31.759,0,2.8500574264539726,17.29
31.759,0,2.381530453832895,10.82
31.759,0,2.476848023651064,11.9
31.759,0,2.6438863038251794,14.07
31.759,0,2.576703774708723,13.15
31.759,0,2.6467298275107387,14.11
31.759,0,2.766113356105814,15.9
31.759,0,2.161845219914552,8.69
31.759,0,2.921600871108052,18.57
31.759,0,2.5770435604766075,13.16
31.759,0,2.248245728165912,9.47
31.759,0,2.2321104669867564,9.32
31.759,0,2.26562246421604,9.64
31.759,0,2.124331689808641,8.37
31.759,0,2.2947482941638646,9.92
31.759,0,2.7041277776771935,14.94
31.759,0,2.818747245324253,16.76
31.759,0,2.354112641893427,10.53
31.759,0,2.6963610984551996,14.83
31.759,0,2.546929761438098,12.77
31.759,0,2.6417305698203695,14.04
31.759,0,2.082210118926324,8.02
31.759,0,2.269283246236941,9.67
31.759,0,2.19377192495809,8.97
31.759,0,2.5136950875293844,12.35
31.759,0,2.960566697327044,19.31
31.759,0,2.6818642477220287,14.61
31.759,0,2.2103759876013767,9.12
31.759,0,2.649002017234987,14.14
31.759,0,2.1931816031375004,8.96
31.759,0,2.469444845044465,11.82
31.759,0,2.5268520814630495,12.51
31.759,0,2.2566043017675357,9.55
31.759,0,2.4090195024860503,11.12
31.759,0,2.616023884970982,13.68
31.759,0,2.657285083909137,14.26
31.759,0,2.4694716704100355,11.82
31.759,0,2.5465017248311135,12.76
31.759,0,2.5723104409107003,13.1
31.759,0,2.2779921986383656,9.76
31.759,0,2.5047590807691567,12.24
31.759,0,2.7749442696808897,16.04
31.759,0,2.6511298719125613,14.17
31.759,0,2.5299171725647773,12.55
31.759,0,2.406696780151447,11.1
31.759,0,2.530759130347911,12.56
31.759,0,2.1195798210905585,8.33
31.759,0,2.1917362026712217,8.95
41.756,0,2.421937787346502,11.27
41.756,0,2.6378501755823023,13.98
41.756,0,2.12980880395056,8.41
41.756,0,2.4760876610112783,11.89
41.756,0,1.8704536173590893,6.49
41.756,0,2.216676146733889,9.18
41.756,0,2.69847666939634,14.86
41.756,0,2.5657437727479766,13.01
41.756,0,1.7587952893457508,5.81
41.756,0,2.5951634602425786,13.4
41.756,0,2.388771386332777,10.9
41.756,0,2.3216710851851006,10.19
41.756,0,2.37716238086112,10.77
41.756,0,2.611852227659019,13.62
41.756,0,2.416549328489846,11.21
41.756,0,2.2373552121130045,9.37
41.756,0,2.3446276346692763,10.43
41.756,0,2.4068641188825066,11.1
41.756,0,2.4540632852712765,11.64
41.756,0,2.4031714009044154,11.06
41.756,0,2.3212147113380706,10.19
41.756,0,2.5635650264948326,12.98
41.756,0,2.2725982432351115,9.7
41.756,0,2.728600679357979,15.31
41.756,0,2.4171757028570466,11.21
41.756,0,2.040386897662926,7.69
41.756,0,2.459086777807798,11.69
41.756,0,2.322989703462583,10.21
41.756,0,2.2923806234764674,9.9
41.756,0,2.16455094813021,8.71
41.756,0,1.9774328869818738,7.22
41.756,0,2.7621749708832093,15.83
41.756,0,2.2541503507660288,9.53
41.756,0,2.5429646266866457,12.72
41.756,0,2.165693257201589,8.72
41.756,0,2.2803859223483665,9.78
41.756,0,2.2800969827328483,9.78
41.756,0,2.221326665601801,9.22
41.756,0,2.292333984677299,9.9
41.756,0,2.649130847797257,14.14
41.756,0,2.5603248273037393,12.94
41.756,0,2.531008830875274,12.57
41.756,0,2.2807062442345614,9.78
41.756,0,2.5785407509958884,13.18
41.756,0,2.382686639355872,10.83
41.756,0,2.4182311741564075,11.23
41.756,0,2.3152032825885103,10.13
41.756,0,2.411714600945166,11.15
41.756,0,2.3929365314176794,10.95
41.756,0,2.268743347775702,9.67
41.756,0,2.191982966824814,8.95
41.756,0,1.9223449093825447,6.84
41.756,0,2.6543893374612137,14.22
41.756,0,2.272319662374719,9.7
41.756,0,2.6722226061155725,14.47
41.756,0,2.1699789305250103,8.76
41.756,0,2.317233555339358,10.15
41.756,0,2.2137947493434353,9.15
41.756,0,2.402532825881983,11.05
41.756,0,2.424030560567445,11.29
41.756,0,2.2687982718572797,9.67
41.756,0,2.285315665959266,9.83
41.756,0,2.1243820482159044,8.37
41.756,0,2.6088589595757488,13.58
41.756,0,2.1817800333023207,8.86
41.756,0,2.351517457373049,10.5
41.756,0,2.555021994953825,12.87
41.756,0,2.3060665414664783,10.03
41.756,0,2.3062877165449995,10.04
41.756,0,2.7133606133230583,15.08
41.756,0,2.6155457313248487,13.67
41.756,0,2.4844850381699586,11.99
41.756,0,2.395605328288291,10.97
41.756,0,2.407852540253628,11.11
41.756,0,1.7995276233665398,6.05
41.756,0,2.5703448573227567,13.07
41.756,0,2.710256012142059,15.03
41.756,0,2.284636453515966,9.82
41.756,0,2.1742918045160935,8.8
41.756,0,2.1891350294257195,8.93
41.756,0,2.3229015472201127,10.21
41.756,0,2.4788348934227837,11.93
41.756,0,2.54316139080182,12.72
41.756,0,2.2797383850255284,9.77
41.756,0,2.2148637958947313,9.16
41.756,0,2.472784777973824,11.86
41.756,0,2.3436691176286084,10.42
41.756,0,2.431443803966017,11.38
41.756,0,2.5805802976385914,13.2
41.756,0,2.573664691923457,13.11
41.756,0,2.385553458454217,10.87
41.756,0,2.5000606490015422,12.18
41.756,0,2.423545595986866,11.29
41.756,0,2.3645660933284822,10.64
41.756,0,2.565693348334647,13.01
41.756,0,2.3331755197247945,10.31
41.756,0,2.413897973046008,11.18
41.756,0,2.4222411699519206,11.27
41.756,0,2.5242276248725095,12.48
41.756,0,2.272356662553442,9.7
17.322,0,3.084366013811982,21.85
17.322,0,3.2076208120711978,24.72
17.322,0,3.1382820075896287,23.06
17.322,0,2.9675933181693512,19.45
17.322,0,3.439585581269938,31.17
17.322,0,3.020850568975235,20.51
17.322,0,3.13624091212677,23.02
17.322,0,2.8629269295164796,17.51
17.322,0,3.2526593007908633,25.86
17.322,0,2.7188497916708525,15.16
17.322,0,3.429770257948458,30.87
17.322,0,3.167191860357424,23.74
17.322,0,2.652961192066621,14.2
17.322,0,3.2796868015607776,26.57
17.322,0,2.8167744143782594,16.72
17.322,0,2.7502098455177957,15.65
17.322,0,2.8557419292524435,17.39
17.322,0,2.7959995096538197,16.38
17.322,0,2.8516950788663733,17.32
17.322,0,3.09425971791342,22.07
17.322,0,2.8179572909623856,16.74
17.322,0,3.0370579874965467,20.84
17.322,0,2.971910635959123,19.53
17.322,0,2.8439407018628136,17.18
17.322,0,2.8525096364109954,17.33
17.322,0,3.249450370745246,25.78
17.322,0,2.844874618764647,17.2
17.322,0,2.837987920056499,17.08
17.322,0,2.7200549470465583,15.18
17.322,0,2.5776517313165392,13.17
17.322,0,2.9835389835185118,19.76
17.322,0,2.9406627207694576,18.93
17.322,0,3.2071266193202983,24.71
17.322,0,3.2235612579864528,25.12
17.322,0,2.4633636805066716,11.74
17.322,0,2.8909864871606157,18.01
17.322,0,3.1210870811755345,22.67
17.322,0,2.814622485279034,16.69
17.322,0,2.9287060035295753,18.7
17.322,0,3.0736939563144388,21.62
17.322,0,2.9979141900233164,20.04
17.322,0,2.9653124796209775,19.4
17.322,0,3.150277788584215,23.34
17.322,0,3.099577592327295,22.19
17.322,0,2.9416827606853877,18.95
17.322,0,2.7510368028119747,15.66
17.322,0,3.0849042123004957,21.87
17.322,0,3.3340042975405715,28.05
17.322,0,2.9452161710531284,19.01
17.322,0,2.8659418439277586,17.57
17.322,0,3.1136237241797615,22.5
17.322,0,2.9196430960569137,18.53
17.322,0,2.9086396847290494,18.33
17.322,0,3.134554839055833,22.98
17.322,0,3.0801672188826865,21.76
17.322,0,3.03628455197731,20.83
17.322,0,3.2036634820602576,24.62
17.322,0,3.1416068021796493,23.14
17.322,0,3.376207398611774,29.26
17.322,0,3.0880929849349052,21.94
17.322,0,2.96347166604328,19.37
17.322,0,3.518517769114169,33.73
17.322,0,2.7441150197811397,15.55
17.322,0,2.96335158621138,19.36
17.322,0,2.7577133158095286,15.76
17.322,0,3.0238399221878285,20.57
17.322,0,3.15093599791787,23.36
17.322,0,2.9513389544139628,19.13
17.322,0,2.635858448247719,13.96
17.322,0,3.3221001989751913,27.72
17.322,0,2.9955388991024567,20
17.322,0,2.957147763957044,19.24
17.322,0,3.015388842685245,20.4
17.322,0,2.9756100160812236,19.6
17.322,0,3.4616649164053612,31.87
17.322,0,3.0038626577158394,20.16
17.322,0,2.5071526847563734,12.27
17.322,0,3.122121738897459,22.69
17.322,0,3.218431924945137,24.99
17.322,0,3.0574498534809122,21.27
17.322,0,2.9396380458192515,18.91
17.322,0,3.3996026027272714,29.95
17.322,0,3.084077321152916,21.85
17.322,0,3.244616284945221,25.65
17.322,0,2.84515124429481,17.2
17.322,0,2.9989283651834717,20.06
17.322,0,3.0584105218824567,21.29
17.322,0,2.9275990283400843,18.68
17.322,0,2.8874131234903566,17.95
17.322,0,2.9396260413290336,18.91
17.322,0,2.697598838018561,14.84
17.322,0,2.8561426929595823,17.39
17.322,0,2.9846249568297427,19.78
17.322,0,2.89649354295132,18.11
17.322,0,2.9563816560311897,19.23
17.322,0,3.00343182256373,20.15
17.322,0,2.7198646342697037,15.18
17.322,0,2.7258841960289013,15.27
17.322,0,3.01066409672869,20.3
17.322,0,3.1373891570368837,23.04
33.609,0,2.290187503559982,9.88
33.609,0,2.5685621029911645,13.05
33.609,0,2.2637211126492054,9.62
33.609,0,2.502523900016086,12.21
33.609,0,2.391882477026723,10.93
33.609,0,2.4418176437024752,11.49
33.609,0,2.125308933913176,8.38
33.609,0,2.612091904320638,13.63
33.609,0,2.59249426229375,13.36
33.609,0,2.666337849308286,14.39
33.609,0,2.306740178323942,10.04
33.609,0,2.4475562333512846,11.56
33.609,0,2.508604315244524,12.29
33.609,0,2.3109462051303282,10.08
33.609,0,2.769120041750369,15.94
33.609,0,2.469646876484966,11.82
33.609,0,2.2859297716328433,9.83
33.609,0,2.704634383343712,14.95
33.609,0,2.3898910750938733,10.91
33.609,0,2.5387625441859965,12.66
33.609,0,2.5509544961988566,12.82
33.609,0,2.4927764420618757,12.09
33.609,0,2.132092800545606,8.43
33.609,0,2.325369114587305,10.23
33.609,0,2.2489129033614077,9.48
33.609,0,2.722865846655912,15.22
33.609,0,2.411493845033555,11.15
33.609,0,2.3544777882123964,10.53
33.609,0,2.6469547120087853,14.11
33.609,0,2.07162393276142,7.94
33.609,0,2.406902677851811,11.1
33.609,0,2.5564451238592047,12.89
33.609,0,2.253476953000589,9.52
33.609,0,2.6627686213515713,14.34
33.609,0,2.5653104862933223,13
33.609,0,2.080060492347369,8
33.609,0,2.6428651643771492,14.05
33.609,0,2.4192710533628916,11.24
33.609,0,2.4131035133760945,11.17
33.609,0,2.5785454123339195,13.18
33.609,0,2.4358778250422075,11.43
33.609,0,2.8169366503573188,16.73
33.609,0,2.636634564093367,13.97
33.609,0,2.62242921222294,13.77
33.609,0,2.532908958092535,12.59
33.609,0,2.31721404513195,10.15
33.609,0,2.383818015132655,10.85
33.609,0,2.0790795987081703,8
33.609,0,2.4731995418869848,11.86
33.609,0,2.559812192720822,12.93
33.609,0,2.359905309231407,10.59
33.609,0,2.5601133701054817,12.94
33.609,0,2.3632200090776423,10.63
33.609,0,2.5183802162132225,12.41
33.609,0,2.4805248565476132,11.95
33.609,0,2.7365699556490757,15.43
33.609,0,2.454255646273632,11.64
33.609,0,2.3105366719081144,10.08
33.609,0,2.0289084604281644,7.61
33.609,0,2.4589131156611717,11.69
33.609,0,2.479334418550688,11.93
33.609,0,2.0902309421799474,8.09
33.609,0,2.2157911572111155,9.17
33.609,0,2.6098331145916402,13.6
33.609,0,2.6806373803607584,14.59
33.609,0,2.301959235922137,9.99
33.609,0,2.711290771064088,15.05
33.609,0,2.5538342387398942,12.86
33.609,0,2.1525769876353142,8.61
33.609,0,2.16986895680196,8.76
33.609,0,2.6094309418631503,13.59
33.609,0,2.32272175827404,10.2
33.609,0,2.4700602019044715,11.82
33.609,0,2.5851206933852797,13.26
33.609,0,2.37948065790472,10.8
33.609,0,2.066489552380559,7.9
33.609,0,1.9929479208532952,7.34
33.609,0,2.473642349718788,11.87
33.609,0,2.6812245157452166,14.6
33.609,0,2.4872896023677153,12.03
33.609,0,2.3101335908587877,10.08
33.609,0,2.657702291651573,14.26
33.609,0,2.191530932830667,8.95
33.609,0,2.491736770137648,12.08
33.609,0,2.0703543033637994,7.93
33.609,0,2.6318802097344927,13.9
33.609,0,2.1920054068064534,8.95
33.609,0,2.4197692068147805,11.24
33.609,0,2.4740743546311816,11.87
33.609,0,2.623767697768315,13.79
33.609,0,2.324421857109046,10.22
33.609,0,2.4438007695776456,11.52
33.609,0,2.3616334563592494,10.61
33.609,0,2.30151048433063,9.99
33.609,0,2.801303305731161,16.47
33.609,0,2.4549113397519173,11.65
33.609,0,2.3021394907733392,10
33.609,0,2.4198124159330736,11.24
33.609,0,2.2578347003293513,9.56
33.609,0,2.2002743678023218,9.03
19.05,0,2.63210219379612,13.9
19.05,0,2.880586900859146,17.82
19.05,0,2.479080156299296,11.93
19.05,0,3.329823334243259,27.93
19.05,0,3.309661701357688,27.38
19.05,0,2.9368052439169863,18.86
19.05,0,2.5840107029553776,13.25
19.05,0,2.907348870236176,18.31
19.05,0,3.046198474330321,21.04
19.05,0,2.769105120048306,15.94
19.05,0,3.071636468900411,21.58
19.05,0,2.9791629459472926,19.67
19.05,0,2.5257389013775406,12.5
19.05,0,2.6995307150340038,14.87
19.05,0,2.9281014725895442,18.69
19.05,0,2.9216274617600546,18.57
19.05,0,3.058397962446828,21.29
19.05,0,2.6894146025056154,14.72
19.05,0,3.1759686356939985,23.95
19.05,0,3.1502179519442346,23.34
19.05,0,3.3500999809833085,28.51
19.05,0,3.1828612058078622,24.12
19.05,0,3.1429915975052927,23.17
19.05,0,2.7014726429786715,14.9
19.05,0,2.909182120584518,18.34
19.05,0,2.9484255317622265,19.08
19.05,0,2.813199986659803,16.66
19.05,0,2.7318684641303435,15.36
19.05,0,2.4987938985146125,12.17
19.05,0,3.03787539304583,20.86
19.05,0,3.4360753983259738,31.06
19.05,0,3.0660544740721782,21.46
19.05,0,3.041741522612918,20.94
19.05,0,2.7249687384893093,15.26
19.05,0,2.748878034248683,15.63
19.05,0,3.0340718204691237,20.78
19.05,0,3.013566296116237,20.36
19.05,0,2.700897858325236,14.89
19.05,0,3.0604843768989958,21.34
19.05,0,2.652072117443302,14.18
19.05,0,2.8471575912018556,17.24
19.05,0,2.968951297226855,19.47
19.05,0,3.5800371154784507,35.87
19.05,0,3.0754112228756827,21.66
19.05,0,2.723705839847044,15.24
19.05,0,3.1647626119283094,23.68
19.05,0,2.926447644617612,18.66
19.05,0,2.966411187425196,19.42
19.05,0,2.980158490967504,19.69
19.05,0,2.8244593101307776,16.85
19.05,0,2.8826575050990746,17.86
19.05,0,2.7275202978784616,15.29
19.05,0,3.289911938748592,26.84
19.05,0,3.2024042573648,24.59
19.05,0,3.0261333558189083,20.62
19.05,0,3.339240472398572,28.2
19.05,0,2.8638661176433566,17.53
19.05,0,3.1610702264542088,23.6
19.05,0,2.7735124442172374,16.01
19.05,0,3.086534219818782,21.9
19.05,0,3.3933734112754603,29.77
19.05,0,2.733534033590489,15.39
19.05,0,3.192738168541016,24.36
19.05,0,2.941511266934559,18.94
19.05,0,2.8571042156221753,17.41
19.05,0,2.968033704730039,19.45
19.05,0,3.091428357676832,22.01
19.05,0,3.1288200863182616,22.85
19.05,0,3.265930296437385,26.2
19.05,0,3.0970140824444363,22.13
19.05,0,2.8977154054772605,18.13
19.05,0,3.045698320156963,21.02
19.05,0,2.4823841148413885,11.97
19.05,0,2.8787571984793185,17.79
19.05,0,3.0453252843045933,21.02
19.05,0,2.8170926208756226,16.73
19.05,0,3.090462741363605,21.99
19.05,0,2.9466368824384954,19.04
19.05,0,2.817610479893806,16.74
19.05,0,2.729232173884031,15.32
19.05,0,2.9810437221099693,19.71
19.05,0,2.966792322126198,19.43
19.05,0,2.6677912176856977,14.41
19.05,0,2.6784541245088245,14.56
19.05,0,2.9785136776402426,19.66
19.05,0,3.1481781021122117,23.29
19.05,0,3.2006158216388956,24.55
19.05,0,2.9365124058689323,18.85
19.05,0,2.58736975813875,13.29
19.05,0,2.7949220604494145,16.36
19.05,0,3.275764117476908,26.46
19.05,0,2.677448862869112,14.55
19.05,0,2.888911490674005,17.97
19.05,0,3.025827537074424,20.61
19.05,0,2.8899293464847444,17.99
19.05,0,2.977764948897123,19.64
19.05,0,2.892640647063851,18.04
19.05,0,3.1434429738853633,23.18
19.05,0,2.6868263111542015,14.68
19.05,0,2.7043494221589293,14.94
27.329,0,2.3303610375779407,10.28
27.329,0,2.957042497363829,19.24
27.329,0,2.476214707898622,11.9
27.329,0,2.5965652199234706,13.42
27.329,0,2.9721456898499974,19.53
27.329,0,1.9751777495334732,7.21
27.329,0,2.7404140536749058,15.49
27.329,0,2.923391482212191,18.6
27.329,0,2.297707315065857,9.95
27.329,0,2.785698564752495,16.21
27.329,0,2.479049022223867,11.93
27.329,0,2.448957789253213,11.58
27.329,0,2.6315480803872684,13.9
27.329,0,2.650392490148275,14.16
27.329,0,3.2283375438616075,25.24
27.329,0,2.4173638621220652,11.22
27.329,0,2.5190456055786794,12.42
27.329,0,2.530155346177613,12.56
27.329,0,2.854048848668882,17.36
27.329,0,2.5884923589908793,13.31
27.329,0,2.215796966909429,9.17
27.329,0,2.770083289526617,15.96
27.329,0,2.2393112512525537,9.39
27.329,0,2.860332170647127,17.47
27.329,0,2.4034394029622574,11.06
27.329,0,2.2650108838531153,9.63
27.329,0,2.3481285751225003,10.47
27.329,0,2.6180951906177667,13.71
27.329,0,2.5588682412711665,12.92
27.329,0,2.6558498923196527,14.24
27.329,0,2.5160185957610954,12.38
27.329,0,3.0340590394120195,20.78
27.329,0,2.8151808399043587,16.7
27.329,0,2.6401592778654606,14.02
27.329,0,2.577403329183653,13.16
27.329,0,2.6785865309567796,14.56
27.329,0,2.582654098667186,13.23
27.329,0,2.787104048529053,16.23
27.329,0,2.6589354301546515,14.28
27.329,0,2.837974802999899,17.08
27.329,0,2.613913898036534,13.65
27.329,0,2.4929268762228354,12.1
27.329,0,2.8982120530078213,18.14
27.329,0,2.6084043096210374,13.58
27.329,0,2.563057367647274,12.98
27.329,0,2.8555499373935516,17.38
27.329,0,2.829272291587696,16.93
27.329,0,2.676303447415684,14.53
27.329,0,2.7232086073727793,15.23
27.329,0,2.526242952589931,12.51
27.329,0,2.392069276980995,10.94
27.329,0,2.721775812909256,15.21
27.329,0,2.6802907930211393,14.59
27.329,0,2.2381255657700865,9.38
27.329,0,2.5985509211338846,13.44
27.329,0,2.4786964698718332,11.93
27.329,0,2.605969560522244,13.54
27.329,0,2.2389743258916996,9.38
27.329,0,2.6590440600934966,14.28
27.329,0,2.3407186979929575,10.39
27.329,0,2.5239013846331284,12.48
27.329,0,2.1187825148074317,8.32
27.329,0,2.5511912346177614,12.82
27.329,0,2.5828723888653795,13.24
27.329,0,2.46307112598229,11.74
27.329,0,2.6167781653624482,13.69
27.329,0,2.8527875616165312,17.34
27.329,0,2.535043971817196,12.62
27.329,0,2.1319094445648923,8.43
27.329,0,2.51964324452195,12.42
27.329,0,2.77763315111646,16.08
27.329,0,2.792586690662311,16.32
27.329,0,2.7528538567010252,15.69
27.329,0,2.2918926824128025,9.89
27.329,0,2.5401994656974605,12.68
27.329,0,2.3568630649513187,10.56
27.329,0,2.4432192132753556,11.51
27.329,0,2.5198017586570547,12.43
27.329,0,2.7199664066341644,15.18
27.329,0,2.8702037506449734,17.64
27.329,0,2.7489260920342895,15.63
27.329,0,2.273187217189281,9.71
27.329,0,2.483464662899279,11.98
27.329,0,2.6119049664443854,13.62
27.329,0,3.0178434198808226,20.45
27.329,0,2.8427631082904714,17.16
27.329,0,2.593572995637638,13.38
27.329,0,2.3510517624981704,10.5
27.329,0,2.7389484954863903,15.47
27.329,0,2.4549323550762874,11.65
27.329,0,2.3107041872600433,10.08
27.329,0,2.814936789081974,16.69
27.329,0,2.7297173581745415,15.33
27.329,0,2.047316261405566,7.75
